sk_respondente,sk_pergunta,publico,bloco,pergunta_slug,valor_texto,valor_numerico,carimbo,fonte
50,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-25 11:12:21.040,pesquisa_primaria
51,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 11:16:16.533,pesquisa_primaria
52,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Verificação de antecedentes criminais/identidade.",,2026-03-25 12:00:25.404,pesquisa_primaria
53,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 12:02:52.345,pesquisa_primaria
54,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Verificação de antecedentes criminais/identidade.",,2026-03-25 12:02:58.257,pesquisa_primaria
55,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Verificação de antecedentes criminais/identidade.",,2026-03-25 12:05:48.745,pesquisa_primaria
56,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 12:07:22.699,pesquisa_primaria
57,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes., Verificação de antecedentes criminais/identidade., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-25 12:09:36.234,pesquisa_primaria
58,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 14:28:02.528,pesquisa_primaria
59,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 14:29:55.644,pesquisa_primaria
60,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 14:30:02.648,pesquisa_primaria
61,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 14:31:27.290,pesquisa_primaria
62,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 14:32:02.864,pesquisa_primaria
63,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Verificação de antecedentes criminais/identidade.",,2026-03-25 14:33:02.846,pesquisa_primaria
64,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes., Rapidez e agilidade para conseguir alguém para o próprio dia ou dia seguinte., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-25 14:35:50.118,pesquisa_primaria
65,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-25 14:37:25.286,pesquisa_primaria
66,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Verificação de antecedentes criminais/identidade.",,2026-03-25 14:39:04.595,pesquisa_primaria
67,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Verificação de antecedentes criminais/identidade.",,2026-03-25 14:56:47.032,pesquisa_primaria
68,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 15:03:59.150,pesquisa_primaria
69,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 15:07:37.987,pesquisa_primaria
70,10,contratante,decisao,fatores_contratacao_novo,Preço cobrado pela diária.,,2026-03-25 15:14:08.945,pesquisa_primaria
71,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Verificação de antecedentes criminais/identidade.",,2026-03-25 15:27:57.886,pesquisa_primaria
72,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 15:30:24.891,pesquisa_primaria
73,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-25 16:26:56.616,pesquisa_primaria
74,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 16:31:10.726,pesquisa_primaria
75,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-25 17:11:01.770,pesquisa_primaria
76,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 20:13:04.614,pesquisa_primaria
77,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-25 21:04:08.540,pesquisa_primaria
78,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-25 21:48:56.259,pesquisa_primaria
79,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-25 22:38:28.375,pesquisa_primaria
80,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-25 23:07:09.681,pesquisa_primaria
81,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Rapidez e agilidade para conseguir alguém para o próprio dia ou dia seguinte.",,2026-03-26 00:35:02.800,pesquisa_primaria
82,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Verificação de antecedentes criminais/identidade.",,2026-03-26 07:14:02.312,pesquisa_primaria
83,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-26 07:23:32.605,pesquisa_primaria
84,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-26 08:27:09.513,pesquisa_primaria
85,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-26 09:05:18.008,pesquisa_primaria
86,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-26 09:17:41.568,pesquisa_primaria
87,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-26 09:59:48.158,pesquisa_primaria
88,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-26 10:06:46.324,pesquisa_primaria
89,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-26 11:45:11.218,pesquisa_primaria
90,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-26 11:55:05.102,pesquisa_primaria
91,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-26 12:11:19.281,pesquisa_primaria
92,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-26 12:38:34.758,pesquisa_primaria
93,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-26 12:54:53.135,pesquisa_primaria
94,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-26 13:06:54.424,pesquisa_primaria
95,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-26 13:53:06.043,pesquisa_primaria
96,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-27 07:26:35.537,pesquisa_primaria
97,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Verificação de antecedentes criminais/identidade., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-27 07:33:30.311,pesquisa_primaria
98,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-27 08:33:34.182,pesquisa_primaria
99,10,contratante,decisao,fatores_contratacao_novo,Preço cobrado pela diária.,,2026-03-27 13:12:56.690,pesquisa_primaria
100,10,contratante,decisao,fatores_contratacao_novo,Preço cobrado pela diária.,,2026-03-27 15:50:37.724,pesquisa_primaria
101,10,contratante,decisao,fatores_contratacao_novo,"Avaliações e recomendações de outros clientes., Experiência prévia com o tipo de limpeza que eu preciso.",,2026-03-27 15:58:33.219,pesquisa_primaria
102,10,contratante,decisao,fatores_contratacao_novo,Avaliações e recomendações de outros clientes.,,2026-03-27 16:23:54.250,pesquisa_primaria
103,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-27 17:29:04.885,pesquisa_primaria
104,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-27 21:15:29.831,pesquisa_primaria
105,10,contratante,decisao,fatores_contratacao_novo,Verificação de antecedentes criminais/identidade.,,2026-03-29 18:47:48.660,pesquisa_primaria
106,10,contratante,decisao,fatores_contratacao_novo,"Preço cobrado pela diária., Avaliações e recomendações de outros clientes.",,2026-03-30 13:16:11.572,pesquisa_primaria
1,11,contratante,decisao,varinha_magica_aberta,Confiança ,,2026-03-23 16:36:16.600,pesquisa_primaria
2,11,contratante,decisao,varinha_magica_aberta,,,2026-03-23 16:52:14.776,pesquisa_primaria
3,11,contratante,decisao,varinha_magica_aberta,Teria um robô que programasse a limpeza. ,,2026-03-23 22:22:57.824,pesquisa_primaria
4,11,contratante,decisao,varinha_magica_aberta,Alguem com treinamento em limpeza ,,2026-03-24 07:06:47.496,pesquisa_primaria
5,11,contratante,decisao,varinha_magica_aberta,"Um comentário extra -Tenho uma pessoa que está comigo há mais de 20 anos. Mas assim como eu está envelhecendo e a limpeza já nao tem a mesma qualidade, mas não tenho como demiti-la. Ja está nos 60s e não seria fácil ser contratada novamente. Portanto, o envelhecimento é um problema sério , embora eu  a tenha ajudado a aposentar, ela continua precisando de um pouco mais porque a família depende dela. 

Varinha mágica: Uma Agência especializada, de confiança, sem preços extorsivos, com funcionários experientes e eficientes. com número de horas limitadas, como é feito lá fora onde é pago por hora. ",20.0,2026-03-24 14:12:11.902,pesquisa_primaria
6,11,contratante,decisao,varinha_magica_aberta,Não ter que ficar falando o que fazer,,2026-03-24 14:51:16.640,pesquisa_primaria
7,11,contratante,decisao,varinha_magica_aberta,Alguém que limpasse minuciosamente ,,2026-03-24 16:08:02.275,pesquisa_primaria
8,11,contratante,decisao,varinha_magica_aberta,Limpeza de excelência ,,2026-03-24 18:02:41.390,pesquisa_primaria
9,11,contratante,decisao,varinha_magica_aberta,Uma pessoa de confiança e honesta ,,2026-03-24 18:03:19.611,pesquisa_primaria
10,11,contratante,decisao,varinha_magica_aberta,Nao precisar ,,2026-03-24 18:03:56.180,pesquisa_primaria
11,11,contratante,decisao,varinha_magica_aberta,Eficiência ,,2026-03-24 18:05:29.471,pesquisa_primaria
12,11,contratante,decisao,varinha_magica_aberta,Profissional dedicada,,2026-03-24 18:06:17.115,pesquisa_primaria
13,11,contratante,decisao,varinha_magica_aberta,Alguém que fosse realmente bom na limpeza.,,2026-03-24 18:06:53.372,pesquisa_primaria
14,11,contratante,decisao,varinha_magica_aberta,Comprometimento profissional ,,2026-03-24 18:19:46.080,pesquisa_primaria
15,11,contratante,decisao,varinha_magica_aberta,"Profissional pontal, limpeza e confiança ",,2026-03-24 18:20:34.264,pesquisa_primaria
16,11,contratante,decisao,varinha_magica_aberta,,,2026-03-24 18:21:39.067,pesquisa_primaria
17,11,contratante,decisao,varinha_magica_aberta,"a qualidade da execução dos servicos, eficiência, a segurança de confiabilidade e boa relação de tratamento (educação). ",,2026-03-24 18:27:27.517,pesquisa_primaria
18,11,contratante,decisao,varinha_magica_aberta,Qualidade da limpeza ,,2026-03-24 18:43:07.909,pesquisa_primaria
19,11,contratante,decisao,varinha_magica_aberta,Qualidade na limpeza ,,2026-03-24 18:52:43.021,pesquisa_primaria
20,11,contratante,decisao,varinha_magica_aberta,Serviço bem feito ,,2026-03-24 19:10:38.159,pesquisa_primaria
21,11,contratante,decisao,varinha_magica_aberta,Uma pessoa de confiança ,,2026-03-24 19:15:06.376,pesquisa_primaria
22,11,contratante,decisao,varinha_magica_aberta,"Transparência da empresa com o funcionário que veste a camisa, assim os funcionários trabalharão com dedicação e leveza. ",,2026-03-24 19:19:15.991,pesquisa_primaria
23,11,contratante,decisao,varinha_magica_aberta,Confiança… ,,2026-03-24 19:24:55.289,pesquisa_primaria
24,11,contratante,decisao,varinha_magica_aberta,Higiene impecável,,2026-03-24 19:37:26.345,pesquisa_primaria
25,11,contratante,decisao,varinha_magica_aberta,Custo benefício ,,2026-03-24 19:39:36.488,pesquisa_primaria
26,11,contratante,decisao,varinha_magica_aberta,Os profissionais depende de exclusivamente do transporte público dificultando para eles os horários e para o contratante ,,2026-03-24 19:40:24.807,pesquisa_primaria
27,11,contratante,decisao,varinha_magica_aberta,,,2026-03-24 19:42:12.918,pesquisa_primaria
28,11,contratante,decisao,varinha_magica_aberta,Serviço de confiança ,,2026-03-24 19:44:37.119,pesquisa_primaria
29,11,contratante,decisao,varinha_magica_aberta,Achar alguém que trabalhe bem,,2026-03-24 19:44:38.104,pesquisa_primaria
30,11,contratante,decisao,varinha_magica_aberta,Melhorar a qualidade do serviço ,,2026-03-24 19:44:49.352,pesquisa_primaria
31,11,contratante,decisao,varinha_magica_aberta,Qualidade. ,,2026-03-24 19:54:25.663,pesquisa_primaria
32,11,contratante,decisao,varinha_magica_aberta,Indicação de gente de confiança ,,2026-03-24 19:55:31.781,pesquisa_primaria
33,11,contratante,decisao,varinha_magica_aberta,Qualidade e honestidade ,,2026-03-24 20:04:40.320,pesquisa_primaria
34,11,contratante,decisao,varinha_magica_aberta,Pessoa com responsabilidade ,,2026-03-24 20:07:36.926,pesquisa_primaria
35,11,contratante,decisao,varinha_magica_aberta,Poder confiar,,2026-03-24 20:11:31.036,pesquisa_primaria
36,11,contratante,decisao,varinha_magica_aberta,Um bom profissional ,,2026-03-24 20:15:48.225,pesquisa_primaria
37,11,contratante,decisao,varinha_magica_aberta,Teria um robô igual dos Jetsons,,2026-03-24 20:21:42.700,pesquisa_primaria
38,11,contratante,decisao,varinha_magica_aberta,Excelência no que é proposto ,,2026-03-24 20:31:54.097,pesquisa_primaria
39,11,contratante,decisao,varinha_magica_aberta,,,2026-03-24 20:36:21.798,pesquisa_primaria
40,11,contratante,decisao,varinha_magica_aberta,Confiança ,,2026-03-24 20:39:51.722,pesquisa_primaria
41,11,contratante,decisao,varinha_magica_aberta,A assiduidade das funcionárias ,,2026-03-24 20:39:52.888,pesquisa_primaria
42,11,contratante,decisao,varinha_magica_aberta,Confiança ,,2026-03-24 20:56:23.429,pesquisa_primaria
43,11,contratante,decisao,varinha_magica_aberta,Certeza q a pessoa nn iria me roubar,,2026-03-24 20:58:17.125,pesquisa_primaria
44,11,contratante,decisao,varinha_magica_aberta,"Teria um banco de cadastro de prestadores(as) de serviços, com indicação do
nível de qualidade atribuído por meio da avaliação dos contratantes ",,2026-03-24 21:10:23.739,pesquisa_primaria
45,11,contratante,decisao,varinha_magica_aberta,Confiança ,,2026-03-24 21:50:44.954,pesquisa_primaria
46,11,contratante,decisao,varinha_magica_aberta,Ter um aplicativo com os perfis detalhados.,,2026-03-24 22:34:36.412,pesquisa_primaria
47,11,contratante,decisao,varinha_magica_aberta,"Profissionais honestos, já fomos roubados ",,2026-03-25 07:04:23.770,pesquisa_primaria
48,11,contratante,decisao,varinha_magica_aberta,A pessoa conseguisse deixar a casa realmente limpa ,,2026-03-25 07:32:02.170,pesquisa_primaria
49,11,contratante,decisao,varinha_magica_aberta,Construiria um robô que fizesse tudo o quer deveria fazer em uma casa. ,,2026-03-25 10:07:51.270,pesquisa_primaria
50,11,contratante,decisao,varinha_magica_aberta,Que elas entregassem um serviço de acordo com o que peço e com o preço pago. Ou seja coerência entre o preço pago e o trabalho executado.,,2026-03-25 11:12:21.040,pesquisa_primaria
51,11,contratante,decisao,varinha_magica_aberta,,,2026-03-25 11:16:16.533,pesquisa_primaria
52,11,contratante,decisao,varinha_magica_aberta,Agilidade e confiança.,,2026-03-25 12:00:25.404,pesquisa_primaria
